9.354409179687500000e+03 3.025125866834240708e-15 2.445346895595600193e-17
9.361353515625000000e+03 3.083151435369422926e-15 2.603396129799984680e-17
9.368298828125000000e+03 2.923221874048917597e-15 2.384686267118513951e-17
9.375243164062500000e+03 2.882856307189277101e-15 2.208430291323469792e-17
9.382188476562500000e+03 2.945927439233016372e-15 2.155697030964846746e-17
9.389132812500000000e+03 3.030474456379677987e-15 2.184671678897476710e-17
9.396078125000000000e+03 3.052406892241170400e-15 2.225396923739789964e-17
9.403023437500000000e+03 3.045498491523364326e-15 2.231211838009915238e-17
9.409967773437500000e+03 3.039875886819490280e-15 2.268485589028289729e-17
9.416913085937500000e+03 2.976139410395682756e-15 2.381470023460785268e-17
9.423857421875000000e+03 2.936586148132459134e-15 2.328950837444690946e-17
9.430802734375000000e+03 2.941649287574671714e-15 2.293351630858368804e-17
9.437747070312500000e+03 2.961806977653429554e-15 2.296910161853571929e-17
9.444692382812500000e+03 2.979206940214164205e-15 2.282405218940209568e-17
9.451637695312500000e+03 2.894332121316915175e-15 2.217500492176236251e-17
9.458582031250000000e+03 2.992508110343135297e-15 2.297681259620593862e-17
9.465527343750000000e+03 2.839166347769900289e-15 2.197643359827410780e-17
9.472471679687500000e+03 2.914469906121412539e-15 2.228032817479751442e-17
9.479416992187500000e+03 2.904839353269367958e-15 2.190268879230378027e-17
9.486361328125000000e+03 2.941162031871763678e-15 2.271047532821488966e-17
9.493306640625000000e+03 2.886987498631273137e-15 2.194218997527563756e-17
9.500250976562500000e+03 2.976115058198449195e-15 2.183866997597585125e-17
9.507196289062500000e+03 3.046001417335796567e-15 2.227339474690309494e-17
9.514141601562500000e+03 2.983477468575983574e-15 2.187478633588114154e-17
9.521085937500000000e+03 2.972752549156086437e-15 2.157450984735704186e-17
9.528031250000000000e+03 3.156425714537550685e-15 2.325387674238057524e-17
9.534975585937500000e+03 3.215554331728294815e-15 2.304351809516343988e-17
9.541920898437500000e+03 3.202413462584591600e-15 2.344388840089013123e-17
9.548865234375000000e+03 3.137682145964233900e-15 2.242097700307235593e-17
9.555810546875000000e+03 3.121518851506490527e-15 2.193300165303139853e-17
9.562754882812500000e+03 3.220322915463099712e-15 2.181256746456612791e-17
9.569700195312500000e+03 3.187320606013940849e-15 2.167091113030519681e-17
9.576645507812500000e+03 3.252827804813983488e-15 2.197410094894670826e-17
9.583589843750000000e+03 3.294186729562516465e-15 2.194675270353448006e-17
9.590535156250000000e+03 3.260543851446996537e-15 2.166353929668612423e-17
9.597479492187500000e+03 3.346639033063002200e-15 2.186471458474269588e-17
9.604424804687500000e+03 3.264265078942521492e-15 2.130712867743295098e-17
