9.519967773437500000e+03 4.377660999999999802e+00
9.529355850219730200e+03 4.025064000000000419e+00
9.538743927001949487e+03 3.878607000000000138e+00
9.548132003784179688e+03 3.792104999999999837e+00
9.557520080566409888e+03 3.906153999999999904e+00
9.566908157348629175e+03 3.670783999999999825e+00
9.576296234130859375e+03 3.540570999999999913e+00
9.585684310913089575e+03 3.335230000000000139e+00
9.595072387695310681e+03 3.311907999999999852e+00
9.604460464477540881e+03 3.376618000000000119e+00
9.613848541259769263e+03 3.436198000000000086e+00
9.623236618041990369e+03 3.458123000000000058e+00
9.632624694824220569e+03 3.537274000000000029e+00
9.642012771606450769e+03 3.559203000000000117e+00
9.651400848388670056e+03 3.262313999999999936e+00
9.660788925170900256e+03 3.030165000000000219e+00
9.670177001953119543e+03 3.138138000000000094e+00
9.679565078735349744e+03 3.003846999999999934e+00
9.688953155517579944e+03 3.040389999999999926e+00
9.698341232299810144e+03 3.030440000000000023e+00
9.707729309082029431e+03 3.092851000000000017e+00
9.717117385864259631e+03 3.249870000000000037e+00
9.726505462646480737e+03 3.109379999999999811e+00
9.735893539428709119e+03 3.327173999999999854e+00
9.745281616210939319e+03 3.396568999999999949e+00
9.754669692993169519e+03 3.082934999999999981e+00
9.764057769775390625e+03 3.042194999999999983e+00
9.773445846557620825e+03 3.145334000000000074e+00
9.782833923339849207e+03 3.137167999999999957e+00
9.792222000122070312e+03 3.165165000000000006e+00
9.801610076904300513e+03 3.172626999999999864e+00
9.810998153686530713e+03 3.194047999999999998e+00
9.820386230468750000e+03 3.221547999999999856e+00
9.829774307250980200e+03 3.020801000000000069e+00
9.839162384033210401e+03 3.093646000000000118e+00
9.848550460815429688e+03 3.040268000000000193e+00
9.857938537597659888e+03 3.023201999999999945e+00
9.867326614379879175e+03 3.007998999999999867e+00
9.876714691162109375e+03 2.965882000000000129e+00
9.886102767944339575e+03 2.952303000000000122e+00
9.895490844726560681e+03 3.059982000000000202e+00
9.904878921508790881e+03 3.010959999999999859e+00
9.914266998291019263e+03 3.168728000000000211e+00
9.923655075073249463e+03 3.221248999999999807e+00
9.933043151855470569e+03 2.966765000000000096e+00
9.942431228637700769e+03 2.851122000000000156e+00
9.951819305419920056e+03 2.879697000000000173e+00
9.961207382202150256e+03 2.827245000000000008e+00
9.970595458984380457e+03 2.824682000000000137e+00
9.979983535766599744e+03 2.745397000000000087e+00
9.989371612548829944e+03 2.727428000000000186e+00
9.998759689331060144e+03 2.739825000000000177e+00
1.000814776611329944e+04 2.714523999999999937e+00
1.001753584289550054e+04 2.642463999999999924e+00
1.002692391967769981e+04 2.654901000000000177e+00
1.003631199645999914e+04 2.651307000000000080e+00
1.004570007324220023e+04 2.723951000000000011e+00
1.005508815002439951e+04 2.705198000000000214e+00
1.006447622680660061e+04 2.716282000000000085e+00
1.007386430358889993e+04 2.658706000000000014e+00
1.008325238037109921e+04 2.502655999999999992e+00
1.009264045715330030e+04 2.513971000000000178e+00
1.010202853393559963e+04 2.745055999999999941e+00
1.011141661071780072e+04 2.977332999999999785e+00
1.012080468750000000e+04 2.730804000000000009e+00
1.013019276428219928e+04 2.511573999999999973e+00
1.013958084106450042e+04 2.557637000000000160e+00
1.014896891784669970e+04 2.756098999999999855e+00
1.015835699462890079e+04 2.872193000000000218e+00
1.016774507141110007e+04 2.918820000000000192e+00
1.017713314819339939e+04 2.649725000000000108e+00
1.018652122497560049e+04 2.472900000000000098e+00
1.019590930175779977e+04 2.799732999999999805e+00
1.020529737854000086e+04 2.893311000000000188e+00
1.021468545532230019e+04 2.869101000000000123e+00
