8.075091242790222168e-01 nan
8.077403903007507324e-01 nan
8.079705834388732910e-01 1.181525665201960465e-14
8.081997036933898926e-01 1.183455545068984663e-14
8.084279298782348633e-01 1.184087516350931096e-14
8.086550831794738770e-01 1.178601792171333346e-14
8.088811635971069336e-01 1.177685810742172545e-14
8.091063499450683594e-01 1.165971853301413924e-14
8.093305230140686035e-01 1.176078904537936412e-14
8.095538020133972168e-01 1.222380859456761310e-14
8.097762465476989746e-01 1.184232528391501033e-14
8.099976778030395508e-01 1.147123676159111233e-14
8.102182745933532715e-01 1.184583454141548489e-14
8.104381561279296875e-01 1.175382219938819750e-14
8.106570243835449219e-01 1.179493802568086849e-14
8.108751773834228516e-01 1.227691078409687969e-14
8.110925555229187012e-01 1.183087001033634317e-14
8.113090991973876953e-01 1.132181252639892846e-14
8.115246891975402832e-01 1.179147959015722918e-14
8.117389082908630371e-01 1.250910623186180654e-14
8.119540810585021973e-01 1.192603246789446930e-14
8.121680021286010742e-01 1.204936131204764269e-14
8.123810291290283203e-01 1.154641601785761501e-14
8.125932812690734863e-01 1.137490031636809173e-14
8.128049373626708984e-01 1.181516178432951217e-14
8.130159378051757812e-01 1.183821717412082697e-14
8.132263422012329102e-01 1.133389714545740556e-14
8.134361505508422852e-01 1.095665746987054684e-14
8.136453032493591309e-01 1.083572911708989214e-14
8.138539195060729980e-01 1.124818079932705939e-14
8.140619993209838867e-01 1.160608610085989145e-14
8.142695426940917969e-01 1.174163170121131361e-14
8.144765496253967285e-01 1.156369294888276097e-14
8.146830201148986816e-01 1.143803815225642728e-14
8.148890137672424316e-01 1.164892818029906671e-14
8.150945305824279785e-01 1.132389368635033228e-14
8.152995705604553223e-01 1.138038316063566882e-14
8.155041337013244629e-01 1.181082328157367564e-14
8.157082796096801758e-01 1.120214625270968267e-14
8.159120082855224609e-01 1.133519818806438817e-14
8.161153197288513184e-01 1.165287365976737724e-14
8.163182139396667480e-01 1.206448593235381547e-14
8.165207505226135254e-01 1.129187922907590874e-14
8.167228698730468750e-01 1.167545725220707140e-14
8.169246315956115723e-01 1.124538982576585647e-14
8.171260952949523926e-01 1.158357365918776666e-14
8.173272013664245605e-01 1.111559812022513277e-14
8.175279498100280762e-01 1.138476909723655159e-14
8.177284002304077148e-01 1.094864369115657390e-14
8.179286122322082520e-01 1.075205412036242883e-14
8.181284070014953613e-01 1.090263963772529834e-14
8.183280825614929199e-01 1.102957938333261681e-14
8.185274004936218262e-01 1.124063966499765435e-14
8.187264800071716309e-01 1.122617149522560365e-14
8.189253211021423340e-01 1.115317927802891157e-14
8.191239237785339355e-01 1.142227825723981377e-14
8.193222880363464355e-01 1.125134531441800145e-14
8.195205330848693848e-01 1.101022976268553957e-14
8.197184801101684570e-01 1.111136464955475578e-14
8.199162483215332031e-01 1.062437915015689363e-14
8.201138973236083984e-01 1.102744824843732499e-14
8.203113079071044922e-01 1.066305213342968322e-14
8.205085992813110352e-01 1.109061488344586718e-14
8.207057714462280273e-01 1.182218622856109208e-14
8.209027647972106934e-01 1.118877837873611530e-14
8.210995793342590332e-01 1.077089128607641721e-14
8.212963938713073730e-01 1.042589137852795167e-14
8.214929699897766113e-01 1.035224186376419026e-14
8.216895461082458496e-01 1.092776263494086089e-14
8.218860030174255371e-01 1.049260454048664762e-14
8.220823407173156738e-01 1.113707294653687105e-14
8.222786188125610352e-01 1.118441700609070291e-14
8.224748373031616211e-01 1.071831764510623730e-14
8.226709365844726562e-01 1.032992254560403944e-14
8.228672146797180176e-01 1.044359436712556655e-14
8.230631947517395020e-01 1.019546622962278631e-14
8.232591748237609863e-01 1.061838469798917495e-14
8.234552741050720215e-01 9.827022991193163498e-15
8.236512541770935059e-01 9.755647759892779880e-15
8.238472342491149902e-01 9.642759443847463002e-15
8.240432143211364746e-01 9.310449783914761385e-15
8.242391943931579590e-01 9.678689734437043168e-15
8.244351744651794434e-01 9.330207674442415194e-15
8.246312141418457031e-01 9.794596875906374372e-15
8.248273134231567383e-01 9.999718609578212014e-15
8.250233530998229980e-01 9.463860156156723991e-15
8.252194523811340332e-01 8.399646267160526536e-15
8.254156112670898438e-01 9.217490459052443685e-15
8.256118297576904297e-01 9.077020209145685026e-15
8.258081078529357910e-01 8.892807483776819788e-15
8.260045051574707031e-01 8.226046017587810427e-15
8.262009024620056152e-01 8.409110166280198834e-15
8.263974189758300781e-01 8.122239588802954158e-15
8.265939950942993164e-01 8.334470470001097142e-15
8.267906904220581055e-01 8.586101935773721161e-15
8.269874453544616699e-01 8.610826827504074188e-15
8.271843194961547852e-01 7.932203511921715605e-15
8.273813128471374512e-01 7.500270071897699453e-15
8.275784254074096680e-01 7.532859664543308659e-15
8.277756571769714355e-01 7.717127447053745426e-15
8.279729485511779785e-01 7.549526731846431526e-15
8.281704783439636230e-01 7.668318020501163623e-15
8.283680677413940430e-01 7.340896587707066573e-15
8.285658359527587891e-01 7.057751684648319937e-15
8.287637233734130859e-01 6.880792949439740527e-15
8.289617896080017090e-01 6.952402808866513587e-15
8.291599750518798828e-01 6.513367421096243753e-15
8.293583393096923828e-01 6.314044474981309052e-15
8.295568823814392090e-01 6.259249066590481109e-15
8.297555446624755859e-01 6.882274410064488299e-15
8.299544453620910645e-01 6.543210932926854517e-15
8.301535248756408691e-01 5.664355381360683742e-15
8.303527235984802246e-01 5.479603519520891142e-15
8.305521607398986816e-01 5.527745907627510183e-15
8.307517766952514648e-01 5.681349403381446769e-15
8.309515714645385742e-01 5.451746299951591712e-15
8.311516642570495605e-01 5.552036271455921754e-15
8.313518166542053223e-01 5.177543947233482352e-15
8.315522074699401855e-01 4.735478299094410259e-15
8.317528963088989258e-01 4.595944867627314856e-15
8.319537639617919922e-01 5.016890596259548224e-15
8.321548104286193848e-01 4.572036092141641347e-15
8.323560357093811035e-01 4.677702605278668060e-15
8.325575590133666992e-01 4.689954089827754261e-15
